ایستگاه,تاریخ,SO2 ppb
تربیت.مدرس.منطقه6,1399/05/06,5
تربیت.مدرس.منطقه6,1399/05/07,5
تربیت.مدرس.منطقه6,1399/05/08,6
تربیت.مدرس.منطقه6,1399/05/09,4
تربیت.مدرس.منطقه6,1399/05/10,3
تربیت.مدرس.منطقه6,1399/05/11,3
تربیت.مدرس.منطقه6,1399/05/12,4
تربیت.مدرس.منطقه6,1399/05/13,3
تربیت.مدرس.منطقه6,1399/05/14,4
تربیت.مدرس.منطقه6,1399/05/15,4
تربیت.مدرس.منطقه6,1399/05/16,4
تربیت.مدرس.منطقه6,1399/05/17,3
تربیت.مدرس.منطقه6,1399/05/18,4
تربیت.مدرس.منطقه6,1399/05/19,6
تربیت.مدرس.منطقه6,1399/05/20,6
تربیت.مدرس.منطقه6,1399/05/21,5
تربیت.مدرس.منطقه6,1399/05/22,5
تربیت.مدرس.منطقه6,1399/05/23,6
تربیت.مدرس.منطقه6,1399/05/24,4
تربیت.مدرس.منطقه6,1399/05/25,6
تربیت.مدرس.منطقه6,1399/05/26,3
تربیت.مدرس.منطقه6,1399/05/27,5
تربیت.مدرس.منطقه6,1399/05/28,5
تربیت.مدرس.منطقه6,1399/05/29,6
تربیت.مدرس.منطقه6,1399/05/30,8
تربیت.مدرس.منطقه6,1399/05/31,7
تربیت.مدرس.منطقه6,1399/06/01,6
تربیت.مدرس.منطقه6,1399/06/02,4
تربیت.مدرس.منطقه6,1399/06/03,5
تربیت.مدرس.منطقه6,1399/06/04,4
تربیت.مدرس.منطقه6,1399/06/05,10
تربیت.مدرس.منطقه6,1399/06/06,13
تربیت.مدرس.منطقه6,1399/06/07,12
تربیت.مدرس.منطقه6,1399/06/08,13
تربیت.مدرس.منطقه6,1399/06/09,12
تربیت.مدرس.منطقه6,1399/06/10,13
تربیت.مدرس.منطقه6,1399/06/11,18
تربیت.مدرس.منطقه6,1399/06/12,13
تربیت.مدرس.منطقه6,1399/06/13,8
تربیت.مدرس.منطقه6,1399/06/14,5
تربیت.مدرس.منطقه6,1399/06/15,5
تربیت.مدرس.منطقه6,1399/06/16,7
تربیت.مدرس.منطقه6,1399/06/17,4
تربیت.مدرس.منطقه6,1399/06/18,6
تربیت.مدرس.منطقه6,1399/06/19,6
تربیت.مدرس.منطقه6,1399/06/20,4
تربیت.مدرس.منطقه6,1399/06/21,8
تربیت.مدرس.منطقه6,1399/06/22,5
تربیت.مدرس.منطقه6,1399/06/23,7
تربیت.مدرس.منطقه6,1399/06/24,4
تربیت.مدرس.منطقه6,1399/06/25,7
تربیت.مدرس.منطقه6,1399/06/26,7
تربیت.مدرس.منطقه6,1399/06/27,8
تربیت.مدرس.منطقه6,1399/06/28,7
تربیت.مدرس.منطقه6,1399/06/29,10
تربیت.مدرس.منطقه6,1399/06/30,5
تربیت.مدرس.منطقه6,1399/06/31,6
تربیت.مدرس.منطقه6,1399/07/01,6
تربیت.مدرس.منطقه6,1399/07/02,7
تربیت.مدرس.منطقه6,1399/07/03,4
تربیت.مدرس.منطقه6,1399/07/04,4
تربیت.مدرس.منطقه6,1399/07/05,5
تربیت.مدرس.منطقه6,1399/07/06,5
تربیت.مدرس.منطقه6,1399/07/07,3
تربیت.مدرس.منطقه6,1399/07/08,5
تربیت.مدرس.منطقه6,1399/07/09,6
تربیت.مدرس.منطقه6,1399/07/10,6
تربیت.مدرس.منطقه6,1399/07/11,6
تربیت.مدرس.منطقه6,1399/07/12,5
تربیت.مدرس.منطقه6,1399/07/13,4
تربیت.مدرس.منطقه6,1399/07/14,2
تربیت.مدرس.منطقه6,1399/07/15,3
تربیت.مدرس.منطقه6,1399/07/16,4
تربیت.مدرس.منطقه6,1399/07/17,4
تربیت.مدرس.منطقه6,1399/07/18,2
تربیت.مدرس.منطقه6,1399/07/19,3
تربیت.مدرس.منطقه6,1399/07/20,3
تربیت.مدرس.منطقه6,1399/07/21,7
تربیت.مدرس.منطقه6,1399/07/22,7
تربیت.مدرس.منطقه6,1399/07/23,6
تربیت.مدرس.منطقه6,1399/07/24,5
تربیت.مدرس.منطقه6,1399/07/25,7
تربیت.مدرس.منطقه6,1399/07/26,6
تربیت.مدرس.منطقه6,1399/07/27,8
تربیت.مدرس.منطقه6,1399/07/28,6
تربیت.مدرس.منطقه6,1399/07/29,7
تربیت.مدرس.منطقه6,1399/07/30,6
تربیت.مدرس.منطقه6,1399/08/01,4
تربیت.مدرس.منطقه6,1399/08/02,6
تربیت.مدرس.منطقه6,1399/08/03,5
تربیت.مدرس.منطقه6,1399/08/04,6
تربیت.مدرس.منطقه6,1399/08/05,8
تربیت.مدرس.منطقه6,1399/08/06,7
تربیت.مدرس.منطقه6,1399/08/07,10
تربیت.مدرس.منطقه6,1399/08/08,5
تربیت.مدرس.منطقه6,1399/08/09,5
تربیت.مدرس.منطقه6,1399/08/10,7
تربیت.مدرس.منطقه6,1399/08/11,8
تربیت.مدرس.منطقه6,1399/08/12,7
تربیت.مدرس.منطقه6,1399/08/13,11
تربیت.مدرس.منطقه6,1399/08/14,8
تربیت.مدرس.منطقه6,1399/08/15,5
تربیت.مدرس.منطقه6,1399/08/16,5
تربیت.مدرس.منطقه6,1399/08/17,5
تربیت.مدرس.منطقه6,1399/08/18,2
تربیت.مدرس.منطقه6,1399/08/19,6
تربیت.مدرس.منطقه6,1399/08/20,4
تربیت.مدرس.منطقه6,1399/08/21,3
تربیت.مدرس.منطقه6,1399/08/22,4
تربیت.مدرس.منطقه6,1399/08/23,2
تربیت.مدرس.منطقه6,1399/08/24,3
تربیت.مدرس.منطقه6,1399/08/25,3
تربیت.مدرس.منطقه6,1399/08/26,5
تربیت.مدرس.منطقه6,1399/08/27,6
تربیت.مدرس.منطقه6,1399/08/28,7
تربیت.مدرس.منطقه6,1399/08/29,6
تربیت.مدرس.منطقه6,1399/08/30,5
تربیت.مدرس.منطقه6,1399/09/01,2
تربیت.مدرس.منطقه6,1399/09/02,3
تربیت.مدرس.منطقه6,1399/09/03,14
تربیت.مدرس.منطقه6,1399/09/04,7
تربیت.مدرس.منطقه6,1399/09/05,5
تربیت.مدرس.منطقه6,1399/09/06,14
تربیت.مدرس.منطقه6,1399/09/07,5
تربیت.مدرس.منطقه6,1399/09/08,10
تربیت.مدرس.منطقه6,1399/09/09,3
تربیت.مدرس.منطقه6,1399/09/10,3
تربیت.مدرس.منطقه6,1399/09/11,7
تربیت.مدرس.منطقه6,1399/09/12,8
تربیت.مدرس.منطقه6,1399/09/13,8
تربیت.مدرس.منطقه6,1399/09/14,10
تربیت.مدرس.منطقه6,1399/09/15,6
تربیت.مدرس.منطقه6,1399/09/16,4
تربیت.مدرس.منطقه6,1399/09/17,3
تربیت.مدرس.منطقه6,1399/09/18,6
تربیت.مدرس.منطقه6,1399/09/19,7
تربیت.مدرس.منطقه6,1399/09/20,11
تربیت.مدرس.منطقه6,1399/09/21,8
تربیت.مدرس.منطقه6,1399/09/22,11
تربیت.مدرس.منطقه6,1399/09/23,12
تربیت.مدرس.منطقه6,1399/09/24,11
تربیت.مدرس.منطقه6,1399/09/25,15
تربیت.مدرس.منطقه6,1399/09/26,9
تربیت.مدرس.منطقه6,1399/09/27,12
تربیت.مدرس.منطقه6,1399/09/28,12
تربیت.مدرس.منطقه6,1399/09/29,5
تربیت.مدرس.منطقه6,1399/09/30,8
تربیت.مدرس.منطقه6,1399/10/01,6
تربیت.مدرس.منطقه6,1399/10/02,13
تربیت.مدرس.منطقه6,1399/10/03,14
تربیت.مدرس.منطقه6,1399/10/04,5
تربیت.مدرس.منطقه6,1399/10/05,3
تربیت.مدرس.منطقه6,1399/10/06,6
تربیت.مدرس.منطقه6,1399/10/07,14
تربیت.مدرس.منطقه6,1399/10/08,11
تربیت.مدرس.منطقه6,1399/10/09,22
تربیت.مدرس.منطقه6,1399/10/10,14
تربیت.مدرس.منطقه6,1399/10/11,12
تربیت.مدرس.منطقه6,1399/10/12,13
تربیت.مدرس.منطقه6,1399/10/13,17
تربیت.مدرس.منطقه6,1399/10/14,14
تربیت.مدرس.منطقه6,1399/10/15,11
تربیت.مدرس.منطقه6,1399/10/16,6
تربیت.مدرس.منطقه6,1399/10/17,9
تربیت.مدرس.منطقه6,1399/10/18,13
تربیت.مدرس.منطقه6,1399/10/19,11
تربیت.مدرس.منطقه6,1399/10/20,9
تربیت.مدرس.منطقه6,1399/10/21,10
تربیت.مدرس.منطقه6,1399/10/22,14
تربیت.مدرس.منطقه6,1399/10/23,17
تربیت.مدرس.منطقه6,1399/10/24,16
تربیت.مدرس.منطقه6,1399/10/25,11
تربیت.مدرس.منطقه6,1399/10/26,10
تربیت.مدرس.منطقه6,1399/10/27,8
تربیت.مدرس.منطقه6,1399/10/28,7
تربیت.مدرس.منطقه6,1399/10/29,5
تربیت.مدرس.منطقه6,1399/10/30,5
تربیت.مدرس.منطقه6,1399/11/01,10
تربیت.مدرس.منطقه6,1399/11/02,5
تربیت.مدرس.منطقه6,1399/11/03,5
تربیت.مدرس.منطقه6,1399/11/04,5
تربیت.مدرس.منطقه6,1399/11/05,8
تربیت.مدرس.منطقه6,1399/11/06,15
تربیت.مدرس.منطقه6,1399/11/07,15
تربیت.مدرس.منطقه6,1399/11/08,13
تربیت.مدرس.منطقه6,1399/11/09,20
تربیت.مدرس.منطقه6,1399/11/10,15
تربیت.مدرس.منطقه6,1399/11/11,3
تربیت.مدرس.منطقه6,1399/11/12,9
تربیت.مدرس.منطقه6,1399/11/13,8
تربیت.مدرس.منطقه6,1399/11/14,8
تربیت.مدرس.منطقه6,1399/11/15,13
تربیت.مدرس.منطقه6,1399/11/16,8
تربیت.مدرس.منطقه6,1399/11/17,8
تربیت.مدرس.منطقه6,1399/11/18,3
تربیت.مدرس.منطقه6,1399/11/19,4
تربیت.مدرس.منطقه6,1399/11/20,6
تربیت.مدرس.منطقه6,1399/11/21,7
تربیت.مدرس.منطقه6,1399/11/22,7
تربیت.مدرس.منطقه6,1399/11/23,6
تربیت.مدرس.منطقه6,1399/11/24,6
تربیت.مدرس.منطقه6,1399/11/25,6
تربیت.مدرس.منطقه6,1399/11/26,8
تربیت.مدرس.منطقه6,1399/11/27,7
تربیت.مدرس.منطقه6,1399/11/28,8
تربیت.مدرس.منطقه6,1399/11/29,7
تربیت.مدرس.منطقه6,1399/11/30,5
تربیت.مدرس.منطقه6,1399/12/01,4
تربیت.مدرس.منطقه6,1399/12/02,5
تربیت.مدرس.منطقه6,1399/12/03,4
تربیت.مدرس.منطقه6,1399/12/04,4
تربیت.مدرس.منطقه6,1399/12/05,7
تربیت.مدرس.منطقه6,1399/12/06,7
تربیت.مدرس.منطقه6,1399/12/07,4
تربیت.مدرس.منطقه6,1399/12/08,4
تربیت.مدرس.منطقه6,1399/12/09,7
تربیت.مدرس.منطقه6,1399/12/10,8
تربیت.مدرس.منطقه6,1399/12/11,7
تربیت.مدرس.منطقه6,1399/12/12,5
تربیت.مدرس.منطقه6,1399/12/13,5
تربیت.مدرس.منطقه6,1399/12/14,5
تربیت.مدرس.منطقه6,1399/12/15,3
تربیت.مدرس.منطقه6,1399/12/16,6
تربیت.مدرس.منطقه6,1399/12/17,8
تربیت.مدرس.منطقه6,1399/12/18,8
تربیت.مدرس.منطقه6,1399/12/19,5
تربیت.مدرس.منطقه6,1399/12/20,6
تربیت.مدرس.منطقه6,1399/12/21,6
تربیت.مدرس.منطقه6,1399/12/22,2
تربیت.مدرس.منطقه6,1399/12/23,5
تربیت.مدرس.منطقه6,1399/12/24,5
تربیت.مدرس.منطقه6,1399/12/25,10
تربیت.مدرس.منطقه6,1399/12/26,11
تربیت.مدرس.منطقه6,1399/12/27,4
تربیت.مدرس.منطقه6,1399/12/28,4
تربیت.مدرس.منطقه6,1399/12/29,3
تربیت.مدرس.منطقه6,1399/12/30,4
تربیت.مدرس.منطقه6,1400/01/01,4
تربیت.مدرس.منطقه6,1400/01/02,4
تربیت.مدرس.منطقه6,1400/01/03,3
تربیت.مدرس.منطقه6,1400/01/04,4
تربیت.مدرس.منطقه6,1400/01/05,3
تربیت.مدرس.منطقه6,1400/01/06,4
تربیت.مدرس.منطقه6,1400/01/07,3
تربیت.مدرس.منطقه6,1400/01/08,2
تربیت.مدرس.منطقه6,1400/01/09,3
تربیت.مدرس.منطقه6,1400/01/10,3
تربیت.مدرس.منطقه6,1400/01/11,5
تربیت.مدرس.منطقه6,1400/01/12,8
تربیت.مدرس.منطقه6,1400/01/13,3
تربیت.مدرس.منطقه6,1400/01/14,4
تربیت.مدرس.منطقه6,1400/01/15,3
تربیت.مدرس.منطقه6,1400/01/16,4
تربیت.مدرس.منطقه6,1400/01/17,5
تربیت.مدرس.منطقه6,1400/01/18,6
تربیت.مدرس.منطقه6,1400/01/19,5
تربیت.مدرس.منطقه6,1400/01/20,5
تربیت.مدرس.منطقه6,1400/01/21,5
تربیت.مدرس.منطقه6,1400/01/22,4
تربیت.مدرس.منطقه6,1400/01/23,3
تربیت.مدرس.منطقه6,1400/01/24,4
تربیت.مدرس.منطقه6,1400/01/25,5
تربیت.مدرس.منطقه6,1400/01/26,3
تربیت.مدرس.منطقه6,1400/01/27,3
تربیت.مدرس.منطقه6,1400/01/28,5
تربیت.مدرس.منطقه6,1400/01/29,5
تربیت.مدرس.منطقه6,1400/01/30,5
تربیت.مدرس.منطقه6,1400/01/31,6
تربیت.مدرس.منطقه6,1400/02/01,5
تربیت.مدرس.منطقه6,1400/02/02,3
تربیت.مدرس.منطقه6,1400/02/03,4
تربیت.مدرس.منطقه6,1400/02/04,3
تربیت.مدرس.منطقه6,1400/02/05,5
تربیت.مدرس.منطقه6,1400/02/06,3
تربیت.مدرس.منطقه6,1400/02/07,4
تربیت.مدرس.منطقه6,1400/02/08,2
تربیت.مدرس.منطقه6,1400/02/09,3
تربیت.مدرس.منطقه6,1400/02/10,4
تربیت.مدرس.منطقه6,1400/02/11,4
تربیت.مدرس.منطقه6,1400/02/12,4
تربیت.مدرس.منطقه6,1400/02/13,5
تربیت.مدرس.منطقه6,1400/02/14,3
تربیت.مدرس.منطقه6,1400/02/15,5
تربیت.مدرس.منطقه6,1400/02/16,3
تربیت.مدرس.منطقه6,1400/02/17,3
تربیت.مدرس.منطقه6,1400/02/18,4
تربیت.مدرس.منطقه6,1400/02/19,4
تربیت.مدرس.منطقه6,1400/02/20,4
تربیت.مدرس.منطقه6,1400/02/21,3
تربیت.مدرس.منطقه6,1400/02/22,3
تربیت.مدرس.منطقه6,1400/02/23,2
تربیت.مدرس.منطقه6,1400/02/24,3
تربیت.مدرس.منطقه6,1400/02/25,3
تربیت.مدرس.منطقه6,1400/02/26,5
تربیت.مدرس.منطقه6,1400/02/27,2
تربیت.مدرس.منطقه6,1400/02/28,4
تربیت.مدرس.منطقه6,1400/02/29,6
تربیت.مدرس.منطقه6,1400/02/30,3
تربیت.مدرس.منطقه6,1400/02/31,4
تربیت.مدرس.منطقه6,1400/03/01,5
تربیت.مدرس.منطقه6,1400/03/02,4
تربیت.مدرس.منطقه6,1400/03/03,4
تربیت.مدرس.منطقه6,1400/03/04,4
تربیت.مدرس.منطقه6,1400/03/05,4
تربیت.مدرس.منطقه6,1400/03/06,4
تربیت.مدرس.منطقه6,1400/03/07,4
تربیت.مدرس.منطقه6,1400/03/08,4
تربیت.مدرس.منطقه6,1400/03/09,5
تربیت.مدرس.منطقه6,1400/03/10,4
تربیت.مدرس.منطقه6,1400/03/11,5
تربیت.مدرس.منطقه6,1400/03/12,4
تربیت.مدرس.منطقه6,1400/03/13,3
تربیت.مدرس.منطقه6,1400/03/14,3
تربیت.مدرس.منطقه6,1400/03/15,4
تربیت.مدرس.منطقه6,1400/03/16,3
تربیت.مدرس.منطقه6,1400/03/17,3
تربیت.مدرس.منطقه6,1400/03/18,4
تربیت.مدرس.منطقه6,1400/03/19,2
تربیت.مدرس.منطقه6,1400/03/20,3
تربیت.مدرس.منطقه6,1400/03/21,4
تربیت.مدرس.منطقه6,1400/03/22,
تربیت.مدرس.منطقه6,1400/03/23,
تربیت.مدرس.منطقه6,1400/03/24,
تربیت.مدرس.منطقه6,1400/03/25,
تربیت.مدرس.منطقه6,1400/03/26,
تربیت.مدرس.منطقه6,1400/03/27,3
تربیت.مدرس.منطقه6,1400/03/28,4
تربیت.مدرس.منطقه6,1400/03/29,4
تربیت.مدرس.منطقه6,1400/03/30,3
تربیت.مدرس.منطقه6,1400/03/31,4
تربیت.مدرس.منطقه6,1400/04/01,6
تربیت.مدرس.منطقه6,1400/04/02,5
تربیت.مدرس.منطقه6,1400/04/03,4
تربیت.مدرس.منطقه6,1400/04/04,4
تربیت.مدرس.منطقه6,1400/04/05,3
تربیت.مدرس.منطقه6,1400/04/06,3
تربیت.مدرس.منطقه6,1400/04/07,3
تربیت.مدرس.منطقه6,1400/04/08,3
تربیت.مدرس.منطقه6,1400/04/09,4
تربیت.مدرس.منطقه6,1400/04/10,3
تربیت.مدرس.منطقه6,1400/04/11,3
تربیت.مدرس.منطقه6,1400/04/12,5
تربیت.مدرس.منطقه6,1400/04/13,4
تربیت.مدرس.منطقه6,1400/04/14,5
تربیت.مدرس.منطقه6,1400/04/15,5
تربیت.مدرس.منطقه6,1400/04/16,5
تربیت.مدرس.منطقه6,1400/04/17,4
تربیت.مدرس.منطقه6,1400/04/18,3
تربیت.مدرس.منطقه6,1400/04/19,4
تربیت.مدرس.منطقه6,1400/04/20,5
تربیت.مدرس.منطقه6,1400/04/21,4
تربیت.مدرس.منطقه6,1400/04/22,3
تربیت.مدرس.منطقه6,1400/04/23,4
تربیت.مدرس.منطقه6,1400/04/24,4
تربیت.مدرس.منطقه6,1400/04/25,4
تربیت.مدرس.منطقه6,1400/04/26,3
تربیت.مدرس.منطقه6,1400/04/27,4
تربیت.مدرس.منطقه6,1400/04/28,3
تربیت.مدرس.منطقه6,1400/04/29,5
تربیت.مدرس.منطقه6,1400/04/30,4
تربیت.مدرس.منطقه6,1400/04/31,3
تربیت.مدرس.منطقه6,1400/05/01,4
تربیت.مدرس.منطقه6,1400/05/02,4
تربیت.مدرس.منطقه6,1400/05/03,4
تربیت.مدرس.منطقه6,1400/05/04,5
تربیت.مدرس.منطقه6,1400/05/05,4
تربیت.مدرس.منطقه6,1400/05/06,4
تربیت.مدرس.منطقه6,1400/05/07,3
تربیت.مدرس.منطقه6,1400/05/08,4
تربیت.مدرس.منطقه6,1400/05/09,3
تربیت.مدرس.منطقه6,1400/05/10,3
تربیت.مدرس.منطقه6,1400/05/11,4
تربیت.مدرس.منطقه6,1400/05/12,4
تربیت.مدرس.منطقه6,1400/05/13,4
تربیت.مدرس.منطقه6,1400/05/14,4
تربیت.مدرس.منطقه6,1400/05/15,4
تربیت.مدرس.منطقه6,1400/05/16,3
تربیت.مدرس.منطقه6,1400/05/17,4
تربیت.مدرس.منطقه6,1400/05/18,3
تربیت.مدرس.منطقه6,1400/05/19,5
تربیت.مدرس.منطقه6,1400/05/20,6
تربیت.مدرس.منطقه6,1400/05/21,6
تربیت.مدرس.منطقه6,1400/05/22,4
تربیت.مدرس.منطقه6,1400/05/23,6
تربیت.مدرس.منطقه6,1400/05/24,4
تربیت.مدرس.منطقه6,1400/05/25,4
تربیت.مدرس.منطقه6,1400/05/26,5
تربیت.مدرس.منطقه6,1400/05/27,5
تربیت.مدرس.منطقه6,1400/05/28,6
تربیت.مدرس.منطقه6,1400/05/29,4
تربیت.مدرس.منطقه6,1400/05/30,6
تربیت.مدرس.منطقه6,1400/05/31,4
تربیت.مدرس.منطقه6,1400/06/01,6
تربیت.مدرس.منطقه6,1400/06/02,5
تربیت.مدرس.منطقه6,1400/06/03,6
تربیت.مدرس.منطقه6,1400/06/04,4
تربیت.مدرس.منطقه6,1400/06/05,5
تربیت.مدرس.منطقه6,1400/06/06,5
تربیت.مدرس.منطقه6,1400/06/07,5
تربیت.مدرس.منطقه6,1400/06/08,6
تربیت.مدرس.منطقه6,1400/06/09,5
تربیت.مدرس.منطقه6,1400/06/10,5
تربیت.مدرس.منطقه6,1400/06/11,4
تربیت.مدرس.منطقه6,1400/06/12,4
تربیت.مدرس.منطقه6,1400/06/13,5
تربیت.مدرس.منطقه6,1400/06/14,5
تربیت.مدرس.منطقه6,1400/06/15,4
تربیت.مدرس.منطقه6,1400/06/16,5
تربیت.مدرس.منطقه6,1400/06/17,4
تربیت.مدرس.منطقه6,1400/06/18,6
تربیت.مدرس.منطقه6,1400/06/19,7
تربیت.مدرس.منطقه6,1400/06/20,5
تربیت.مدرس.منطقه6,1400/06/21,4
تربیت.مدرس.منطقه6,1400/06/22,4
تربیت.مدرس.منطقه6,1400/06/23,4
تربیت.مدرس.منطقه6,1400/06/24,4
تربیت.مدرس.منطقه6,1400/06/25,5
تربیت.مدرس.منطقه6,1400/06/26,5
تربیت.مدرس.منطقه6,1400/06/27,6
تربیت.مدرس.منطقه6,1400/06/28,6
تربیت.مدرس.منطقه6,1400/06/29,5
تربیت.مدرس.منطقه6,1400/06/30,6
تربیت.مدرس.منطقه6,1400/06/31,5
تربیت.مدرس.منطقه6,1400/07/01,5
تربیت.مدرس.منطقه6,1400/07/02,6
تربیت.مدرس.منطقه6,1400/07/03,4
تربیت.مدرس.منطقه6,1400/07/04,5
تربیت.مدرس.منطقه6,1400/07/05,5
تربیت.مدرس.منطقه6,1400/07/06,7
تربیت.مدرس.منطقه6,1400/07/07,6
تربیت.مدرس.منطقه6,1400/07/08,7
تربیت.مدرس.منطقه6,1400/07/09,5
تربیت.مدرس.منطقه6,1400/07/10,5
تربیت.مدرس.منطقه6,1400/07/11,8
تربیت.مدرس.منطقه6,1400/07/12,5
تربیت.مدرس.منطقه6,1400/07/13,6
تربیت.مدرس.منطقه6,1400/07/14,4
تربیت.مدرس.منطقه6,1400/07/15,4
تربیت.مدرس.منطقه6,1400/07/16,4
تربیت.مدرس.منطقه6,1400/07/17,4
تربیت.مدرس.منطقه6,1400/07/18,6
تربیت.مدرس.منطقه6,1400/07/19,7
تربیت.مدرس.منطقه6,1400/07/20,8
تربیت.مدرس.منطقه6,1400/07/21,7
تربیت.مدرس.منطقه6,1400/07/22,7
تربیت.مدرس.منطقه6,1400/07/23,6
تربیت.مدرس.منطقه6,1400/07/24,9
تربیت.مدرس.منطقه6,1400/07/25,5
تربیت.مدرس.منطقه6,1400/07/26,4
تربیت.مدرس.منطقه6,1400/07/27,6
تربیت.مدرس.منطقه6,1400/07/28,5
تربیت.مدرس.منطقه6,1400/07/29,6
تربیت.مدرس.منطقه6,1400/07/30,15
تربیت.مدرس.منطقه6,1400/08/01,6
تربیت.مدرس.منطقه6,1400/08/02,8
تربیت.مدرس.منطقه6,1400/08/03,11
تربیت.مدرس.منطقه6,1400/08/04,6
تربیت.مدرس.منطقه6,1400/08/05,5
تربیت.مدرس.منطقه6,1400/08/06,19
تربیت.مدرس.منطقه6,1400/08/07,20
تربیت.مدرس.منطقه6,1400/08/08,5
تربیت.مدرس.منطقه6,1400/08/09,12
تربیت.مدرس.منطقه6,1400/08/10,12
تربیت.مدرس.منطقه6,1400/08/11,10
تربیت.مدرس.منطقه6,1400/08/12,8
تربیت.مدرس.منطقه6,1400/08/13,4
تربیت.مدرس.منطقه6,1400/08/14,3
تربیت.مدرس.منطقه6,1400/08/15,2
تربیت.مدرس.منطقه6,1400/08/16,3
تربیت.مدرس.منطقه6,1400/08/17,4
تربیت.مدرس.منطقه6,1400/08/18,7
تربیت.مدرس.منطقه6,1400/08/19,7
تربیت.مدرس.منطقه6,1400/08/20,6
تربیت.مدرس.منطقه6,1400/08/21,2
تربیت.مدرس.منطقه6,1400/08/22,5
تربیت.مدرس.منطقه6,1400/08/23,13
تربیت.مدرس.منطقه6,1400/08/24,9
تربیت.مدرس.منطقه6,1400/08/25,6
تربیت.مدرس.منطقه6,1400/08/26,6
تربیت.مدرس.منطقه6,1400/08/27,6
تربیت.مدرس.منطقه6,1400/08/28,8
تربیت.مدرس.منطقه6,1400/08/29,8
تربیت.مدرس.منطقه6,1400/08/30,9
تربیت.مدرس.منطقه6,1400/09/01,9
تربیت.مدرس.منطقه6,1400/09/02,12
تربیت.مدرس.منطقه6,1400/09/03,9
تربیت.مدرس.منطقه6,1400/09/04,11
تربیت.مدرس.منطقه6,1400/09/05,7
تربیت.مدرس.منطقه6,1400/09/06,5
تربیت.مدرس.منطقه6,1400/09/07,11
تربیت.مدرس.منطقه6,1400/09/08,11
تربیت.مدرس.منطقه6,1400/09/09,9
تربیت.مدرس.منطقه6,1400/09/10,15
تربیت.مدرس.منطقه6,1400/09/11,6
تربیت.مدرس.منطقه6,1400/09/12,4
تربیت.مدرس.منطقه6,1400/09/13,7
تربیت.مدرس.منطقه6,1400/09/14,9
تربیت.مدرس.منطقه6,1400/09/15,11
تربیت.مدرس.منطقه6,1400/09/16,8
تربیت.مدرس.منطقه6,1400/09/17,12
تربیت.مدرس.منطقه6,1400/09/18,13
تربیت.مدرس.منطقه6,1400/09/19,12
تربیت.مدرس.منطقه6,1400/09/20,8
تربیت.مدرس.منطقه6,1400/09/21,15
تربیت.مدرس.منطقه6,1400/09/22,13
تربیت.مدرس.منطقه6,1400/09/23,13
تربیت.مدرس.منطقه6,1400/09/24,8
تربیت.مدرس.منطقه6,1400/09/25,10
تربیت.مدرس.منطقه6,1400/09/26,15
تربیت.مدرس.منطقه6,1400/09/27,5
تربیت.مدرس.منطقه6,1400/09/28,4
تربیت.مدرس.منطقه6,1400/09/29,6
تربیت.مدرس.منطقه6,1400/09/30,4
تربیت.مدرس.منطقه6,1400/10/01,4
تربیت.مدرس.منطقه6,1400/10/02,4
تربیت.مدرس.منطقه6,1400/10/03,5
تربیت.مدرس.منطقه6,1400/10/04,4
تربیت.مدرس.منطقه6,1400/10/05,7
تربیت.مدرس.منطقه6,1400/10/06,10
تربیت.مدرس.منطقه6,1400/10/07,12
تربیت.مدرس.منطقه6,1400/10/08,8
تربیت.مدرس.منطقه6,1400/10/09,10
تربیت.مدرس.منطقه6,1400/10/10,12
تربیت.مدرس.منطقه6,1400/10/11,15
تربیت.مدرس.منطقه6,1400/10/12,6
تربیت.مدرس.منطقه6,1400/10/13,4
تربیت.مدرس.منطقه6,1400/10/14,6
تربیت.مدرس.منطقه6,1400/10/15,5
تربیت.مدرس.منطقه6,1400/10/16,7
تربیت.مدرس.منطقه6,1400/10/17,9
تربیت.مدرس.منطقه6,1400/10/18,14
تربیت.مدرس.منطقه6,1400/10/19,12
تربیت.مدرس.منطقه6,1400/10/20,9
تربیت.مدرس.منطقه6,1400/10/21,13
تربیت.مدرس.منطقه6,1400/10/22,10
تربیت.مدرس.منطقه6,1400/10/23,13
تربیت.مدرس.منطقه6,1400/10/24,6
تربیت.مدرس.منطقه6,1400/10/25,5
تربیت.مدرس.منطقه6,1400/10/26,4
تربیت.مدرس.منطقه6,1400/10/27,6
تربیت.مدرس.منطقه6,1400/10/28,8
تربیت.مدرس.منطقه6,1400/10/29,11
تربیت.مدرس.منطقه6,1400/10/30,9
تربیت.مدرس.منطقه6,1400/11/01,7
تربیت.مدرس.منطقه6,1400/11/02,13
تربیت.مدرس.منطقه6,1400/11/03,14
تربیت.مدرس.منطقه6,1400/11/04,16
تربیت.مدرس.منطقه6,1400/11/05,16
تربیت.مدرس.منطقه6,1400/11/06,7
تربیت.مدرس.منطقه6,1400/11/07,6
تربیت.مدرس.منطقه6,1400/11/08,5
تربیت.مدرس.منطقه6,1400/11/09,8
تربیت.مدرس.منطقه6,1400/11/10,6
تربیت.مدرس.منطقه6,1400/11/11,9
تربیت.مدرس.منطقه6,1400/11/12,6
تربیت.مدرس.منطقه6,1400/11/13,8
تربیت.مدرس.منطقه6,1400/11/14,8
تربیت.مدرس.منطقه6,1400/11/15,9
تربیت.مدرس.منطقه6,1400/11/16,5
